,Date,sensor,value
185,08/02/21 23:27:37,Temperatura,27.179003318835676
186,08/02/21 23:27:38,Temperatura,30.534277231302475
187,08/02/21 23:27:39,Temperatura,26.061677312688666
188,08/02/21 23:27:40,Temperatura,39.598373781231786
189,08/02/21 23:27:41,Temperatura,29.86810240741852
190,08/02/21 23:27:42,Temperatura,22.40778846963338
191,08/02/21 23:27:43,Temperatura,33.226871226761304
192,08/02/21 23:27:44,Temperatura,30.63047699633318
193,08/02/21 23:27:45,Temperatura,34.39792585749774
194,08/02/21 23:27:46,Temperatura,31.500531955984478
195,08/02/21 23:27:47,Temperatura,33.24716635140983
196,08/02/21 23:27:48,Temperatura,35.5331059300348
197,08/02/21 23:27:49,Temperatura,27.59657814870813
198,08/02/21 23:27:50,Temperatura,26.096438732761975
199,08/02/21 23:27:51,Temperatura,41.09008067656134
200,08/02/21 23:27:52,Temperatura,35.99267664945808
201,08/02/21 23:27:53,Temperatura,31.614912411350517
202,08/02/21 23:27:54,Temperatura,33.934851222487744
203,08/02/21 23:27:55,Temperatura,18.39031714088909
204,08/02/21 23:27:56,Temperatura,24.206065916474337
205,08/02/21 23:27:58,Temperatura,36.51307123929953
206,08/02/21 23:27:59,Temperatura,28.212633221934453
207,08/02/21 23:28:00,Temperatura,27.712247829913917
208,08/02/21 23:28:01,Temperatura,23.402179057677355
209,08/02/21 23:28:02,Temperatura,33.73761022877134
210,08/02/21 23:28:03,Temperatura,32.81723650000993
211,08/02/21 23:28:04,Temperatura,35.94072478652391
212,08/02/21 23:28:06,Temperatura,33.68546372683549
213,08/02/21 23:28:07,Temperatura,24.64658503973437
214,08/02/21 23:28:08,Temperatura,34.85469096871941
215,08/02/21 23:28:09,Temperatura,30.53578902399479
216,08/02/21 23:28:10,Temperatura,36.63758289285183
217,08/02/21 23:28:11,Temperatura,28.044423314133507
218,08/02/21 23:28:12,Temperatura,24.746095748071568
219,08/02/21 23:28:13,Temperatura,28.572973828861578
220,08/02/21 23:28:14,Temperatura,30.381682414311328
221,08/02/21 23:28:15,Temperatura,22.20537856451221
222,08/02/21 23:28:16,Temperatura,34.86195989120927
223,08/02/21 23:28:17,Temperatura,27.576872243929067
224,08/02/21 23:28:18,Temperatura,28.625347169426966
225,08/02/21 23:28:19,Temperatura,35.735141690753
226,08/02/21 23:28:20,Temperatura,21.806932878117024
227,08/02/21 23:28:21,Temperatura,35.81401205486897
228,08/02/21 23:28:22,Temperatura,30.06109151815258
229,08/02/21 23:28:23,Temperatura,33.247421815854345
230,08/02/21 23:28:24,Temperatura,29.26211290034409
231,08/02/21 23:28:25,Temperatura,36.52806144250387
232,08/02/21 23:28:26,Temperatura,29.186039997285516
233,08/02/21 23:28:27,Temperatura,26.552986584989366
234,08/02/21 23:28:28,Temperatura,19.765492067555165
235,08/02/21 23:28:29,Temperatura,24.542045580234237
236,08/02/21 23:28:30,Temperatura,30.152370820548576
237,08/02/21 23:28:31,Temperatura,30.829873731792095
238,08/02/21 23:28:32,Temperatura,34.43564090118398
239,08/02/21 23:28:33,Temperatura,32.11455652463563
240,08/02/21 23:28:35,Temperatura,29.03687374257349
241,08/02/21 23:28:36,Temperatura,36.928992958745816
242,08/02/21 23:28:37,Temperatura,32.609205014252325
243,08/02/21 23:28:38,Temperatura,23.1741062853602
244,08/02/21 23:28:39,Temperatura,27.180719108131225
245,08/02/21 23:28:40,Temperatura,29.905080032472377
246,08/02/21 23:28:41,Temperatura,26.91740387876242
247,08/02/21 23:28:42,Temperatura,29.005976173601493
248,08/02/21 23:28:43,Temperatura,22.610672817167746
249,08/02/21 23:28:44,Temperatura,32.576103464620786
250,08/02/21 23:28:45,Temperatura,28.37447117027574
251,08/02/21 23:28:46,Temperatura,33.723720172589566
252,08/02/21 23:28:47,Temperatura,23.98899197659427
253,08/02/21 23:28:48,Temperatura,28.98142752208347
254,08/02/21 23:28:49,Temperatura,29.076568361454314
255,08/02/21 23:28:50,Temperatura,22.464635668123986
256,08/02/21 23:28:51,Temperatura,31.377470709150508
257,08/02/21 23:28:52,Temperatura,28.101443215470578
258,08/02/21 23:28:53,Temperatura,34.247725659972744
259,08/02/21 23:28:54,Temperatura,31.178186974305937
260,08/02/21 23:28:55,Temperatura,29.24967931683899
261,08/02/21 23:28:56,Temperatura,24.19824430201353
262,08/02/21 23:28:57,Temperatura,33.96239512716361
263,08/02/21 23:28:58,Temperatura,20.782187127920906
264,08/02/21 23:28:59,Temperatura,27.3393573787061
265,08/02/21 23:29:00,Temperatura,24.20159156722102
266,08/02/21 23:29:02,Temperatura,36.64632072778048
267,08/02/21 23:29:03,Temperatura,30.13238034549428
268,08/02/21 23:29:04,Temperatura,33.963130873068124
269,08/02/21 23:29:05,Temperatura,28.65296215110326
270,08/02/21 23:29:06,Temperatura,32.98534763711868
271,08/02/21 23:29:07,Temperatura,32.920185276239316
272,08/02/21 23:29:08,Temperatura,26.939783403204416
273,08/02/21 23:29:09,Temperatura,34.44127366737696
274,08/02/21 23:29:10,Temperatura,30.43272687063396
275,08/02/21 23:29:11,Temperatura,28.248566860660272
276,08/02/21 23:29:12,Temperatura,35.208825203769926
277,08/02/21 23:29:13,Temperatura,26.139799422910034
278,08/02/21 23:29:14,Temperatura,30.781529077296348
279,08/02/21 23:29:15,Temperatura,32.22303158414215
280,08/02/21 23:29:16,Temperatura,32.95490370984964
281,08/02/21 23:29:17,Temperatura,25.257477968140762
282,08/02/21 23:29:18,Temperatura,30.696027714364522
283,08/02/21 23:29:19,Temperatura,27.505577156725675
284,08/02/21 23:29:20,Temperatura,33.61576450420726
285,08/02/21 23:29:21,Temperatura,26.913640427676146
286,08/02/21 23:29:22,Temperatura,35.93096627922512
287,08/02/21 23:29:23,Temperatura,34.76109201921478
288,08/02/21 23:29:24,Temperatura,33.67408343992331
289,08/02/21 23:29:25,Temperatura,34.52919219121559
290,08/02/21 23:29:26,Temperatura,28.346170728139843
291,08/02/21 23:29:27,Temperatura,25.283078390240718
1,08/02/21 23:29:28,Maximo,46.44995917728125
1,08/02/21 23:29:28,Minimo,10.95473900560496
1,08/02/21 23:29:28,Promedio,30.10293651752353
1,08/02/21 23:29:28,Varianza,24.9396181455844
1,08/02/21 23:29:28,Mediana,30.13112464699524
1,08/02/21 23:29:28,Desviacion,4.991628349188146
292,08/02/21 23:29:28,Temperatura,27.22599834476786
1,08/02/21 23:29:29,Maximo,46.44995917728125
1,08/02/21 23:29:29,Minimo,10.95473900560496
1,08/02/21 23:29:29,Promedio,30.10025530767008
1,08/02/21 23:29:29,Varianza,24.924067251395325
1,08/02/21 23:29:29,Mediana,30.129868948496195
1,08/02/21 23:29:29,Desviacion,4.990074033212258
293,08/02/21 23:29:29,Temperatura,27.53090849717468
1,08/02/21 23:29:30,Maximo,46.44995917728125
1,08/02/21 23:29:30,Minimo,10.95473900560496
1,08/02/21 23:29:30,Promedio,30.097862992204067
1,08/02/21 23:29:30,Varianza,24.906985545051516
1,08/02/21 23:29:30,Mediana,30.129347799873784
1,08/02/21 23:29:30,Desviacion,4.98836593317669
294,08/02/21 23:29:30,Temperatura,49.66405660586037
295,08/02/21 23:29:31,Temperatura,32.87276549991143
296,08/02/21 23:29:32,Temperatura,26.51871657893077
297,08/02/21 23:29:33,Temperatura,18.510950370302062
298,08/02/21 23:29:35,Temperatura,31.374618111512028
1,08/02/21 23:29:35,Maximo,49.66405660586037
1,08/02/21 23:29:35,Minimo,10.95473900560496
1,08/02/21 23:29:35,Promedio,30.105695978492758
1,08/02/21 23:29:35,Varianza,25.291616178397128
1,08/02/21 23:29:35,Mediana,30.129868948496195
1,08/02/21 23:29:35,Desviacion,5.026746095804791
299,08/02/21 23:29:36,Temperatura,31.575430263031997
300,08/02/21 23:29:37,Temperatura,34.80127677538195
301,08/02/21 23:29:38,Temperatura,26.771312166882122
302,08/02/21 23:29:39,Temperatura,25.9806611575643
303,08/02/21 23:29:40,Temperatura,32.845013246616226
304,08/02/21 23:29:41,Temperatura,35.50454169673939
305,08/02/21 23:29:42,Temperatura,32.82792715899198
306,08/02/21 23:29:43,Temperatura,25.800903339453782
307,08/02/21 23:29:44,Temperatura,31.445175516025685
308,08/02/21 23:29:45,Temperatura,29.91278953850862
1,08/02/21 23:29:45,Maximo,49.66405660586037
1,08/02/21 23:29:45,Minimo,10.95473900560496
1,08/02/21 23:29:45,Promedio,30.111580341279048
1,08/02/21 23:29:45,Varianza,25.166444626137476
1,08/02/21 23:29:45,Mediana,30.13238034549428
1,08/02/21 23:29:45,Desviacion,5.014313008108407
309,08/02/21 23:29:46,Temperatura,28.939559221281502
310,08/02/21 23:29:47,Temperatura,34.81627685676588
1,08/02/21 23:29:48,Maximo,49.66405660586037
1,08/02/21 23:29:48,Minimo,10.95473900560496
1,08/02/21 23:29:48,Promedio,30.114818357223584
311,08/02/21 23:29:48,Temperatura,24.669517539797525
1,08/02/21 23:29:48,Varianza,25.14182396072188
1,08/02/21 23:29:48,Mediana,30.13238034549428
1,08/02/21 23:29:48,Desviacion,5.011863845831594
312,08/02/21 23:29:49,Temperatura,24.567455807124528
313,08/02/21 23:29:50,Temperatura,37.82254996852975
1,08/02/21 23:29:50,Maximo,49.66405660586037
1,08/02/21 23:29:50,Minimo,10.95473900560496
1,08/02/21 23:29:50,Promedio,30.111815677373293
1,08/02/21 23:29:50,Varianza,25.18244456764398
1,08/02/21 23:29:50,Mediana,30.13112464699524
1,08/02/21 23:29:50,Desviacion,5.015917252082553
314,08/02/21 23:29:51,Temperatura,30.484676848885265
315,08/02/21 23:29:52,Temperatura,24.240846845027217
1,08/02/21 23:29:53,Maximo,49.66405660586037
1,08/02/21 23:29:53,Minimo,10.95473900560496
1,08/02/21 23:29:53,Promedio,30.10679915578494
1,08/02/21 23:29:53,Varianza,25.16802888725362
1,08/02/21 23:29:53,Mediana,30.13112464699524
316,08/02/21 23:29:53,Temperatura,34.77182150383833
1,08/02/21 23:29:53,Desviacion,5.014485552601284
317,08/02/21 23:29:54,Temperatura,31.500603231162014
318,08/02/21 23:29:55,Temperatura,33.947022344805134
319,08/02/21 23:29:56,Temperatura,22.12936910653818
320,08/02/21 23:29:57,Temperatura,23.750401391519812
321,08/02/21 23:29:58,Temperatura,32.48894628638089
322,08/02/21 23:29:59,Temperatura,23.507492249023592
323,08/02/21 23:30:00,Temperatura,29.422438170305902
324,08/02/21 23:30:01,Temperatura,29.24508237143684
1,08/02/21 23:30:02,Maximo,49.66405660586037
1,08/02/21 23:30:02,Minimo,10.95473900560496
1,08/02/21 23:30:02,Promedio,30.097570182258195
1,08/02/21 23:30:02,Varianza,25.13752673630408
1,08/02/21 23:30:02,Mediana,30.129868948496195
1,08/02/21 23:30:02,Desviacion,5.011464640534747
325,08/02/21 23:30:02,Temperatura,33.55178453455986
326,08/02/21 23:30:03,Temperatura,33.69073020339037
327,08/02/21 23:30:04,Temperatura,35.742589815338214
328,08/02/21 23:30:06,Temperatura,31.12550982629267
329,08/02/21 23:30:07,Temperatura,24.61146938915384
330,08/02/21 23:30:08,Temperatura,31.13005361255507
1,08/02/21 23:30:08,Maximo,49.66405660586037
1,08/02/21 23:30:08,Minimo,10.95473900560496
1,08/02/21 23:30:08,Promedio,30.105911061005035
1,08/02/21 23:30:08,Varianza,25.081694459970695
1,08/02/21 23:30:09,Mediana,30.13421326268088
1,08/02/21 23:30:09,Desviacion,5.00590837684615
331,08/02/21 23:30:09,Temperatura,24.341372890899635
332,08/02/21 23:30:10,Temperatura,33.73628175232994
333,08/02/21 23:30:11,Temperatura,28.801753409432994
334,08/02/21 23:30:12,Temperatura,23.213813673781797
335,08/02/21 23:30:13,Temperatura,34.095795141374296
336,08/02/21 23:30:14,Temperatura,34.21170693246022
1,08/02/21 23:30:14,Maximo,49.66405660586037
1,08/02/21 23:30:14,Minimo,10.95473900560496
1,08/02/21 23:30:14,Promedio,30.103910396219224
1,08/02/21 23:30:14,Varianza,25.061885698526574
1,08/02/21 23:30:14,Mediana,30.13421326268088
1,08/02/21 23:30:14,Desviacion,5.003943336643963
337,08/02/21 23:30:15,Temperatura,35.03802714199139
338,08/02/21 23:30:16,Temperatura,23.64440173182551
339,08/02/21 23:30:17,Temperatura,29.034339087020033
340,08/02/21 23:30:18,Temperatura,26.5826537290119
341,08/02/21 23:30:19,Temperatura,26.57380814282039
342,08/02/21 23:30:20,Temperatura,31.24942430352202
1,08/02/21 23:30:20,Maximo,49.66405660586037
1,08/02/21 23:30:21,Minimo,10.95473900560496
1,08/02/21 23:30:21,Promedio,30.096340664927038
1,08/02/21 23:30:21,Varianza,25.011040914706715
1,08/02/21 23:30:21,Mediana,30.13238034549428
1,08/02/21 23:30:21,Desviacion,4.998876802275539
343,08/02/21 23:30:21,Temperatura,19.770055091432653
344,08/02/21 23:30:22,Temperatura,32.76725544611121
345,08/02/21 23:30:23,Temperatura,29.508324881827658
346,08/02/21 23:30:24,Temperatura,25.644762643384468
1,08/02/21 23:30:25,Maximo,49.66405660586037
1,08/02/21 23:30:25,Minimo,10.95473900560496
347,08/02/21 23:30:25,Temperatura,19.352335298453614
1,08/02/21 23:30:25,Promedio,30.085076277529566
1,08/02/21 23:30:25,Varianza,25.041006371455076
1,08/02/21 23:30:25,Mediana,30.129868948496195
1,08/02/21 23:30:25,Desviacion,5.001878367161123
348,08/02/21 23:30:26,Temperatura,34.029686669617824
349,08/02/21 23:30:27,Temperatura,30.195546701981986
350,08/02/21 23:30:28,Temperatura,29.54452149777003
351,08/02/21 23:30:29,Temperatura,28.256585576206778
352,08/02/21 23:30:30,Temperatura,31.081835714662216
353,08/02/21 23:30:31,Temperatura,33.382577788978864
354,08/02/21 23:30:32,Temperatura,17.654550833763842
355,08/02/21 23:30:33,Temperatura,23.291980968522058
356,08/02/21 23:30:34,Temperatura,35.225979549908956
357,08/02/21 23:30:36,Temperatura,35.89991612994753
358,08/02/21 23:30:37,Temperatura,35.25543097637537
359,08/02/21 23:30:38,Temperatura,27.704994259449464
360,08/02/21 23:30:39,Temperatura,36.26518641451555
361,08/02/21 23:30:40,Temperatura,26.492873940572082
362,08/02/21 23:30:41,Temperatura,30.403783709112375
363,08/02/21 23:30:42,Temperatura,26.850857058506158
364,08/02/21 23:30:43,Temperatura,32.35336199483825
365,08/02/21 23:30:44,Temperatura,31.681826739046343
366,08/02/21 23:30:45,Temperatura,29.509289224466528
367,08/02/21 23:30:46,Temperatura,29.891412555213666
368,08/02/21 23:30:47,Temperatura,34.96051169153549
369,08/02/21 23:30:48,Temperatura,34.7927779288653
370,08/02/21 23:30:49,Temperatura,23.757361776697344
371,08/02/21 23:30:50,Temperatura,38.37165737474102
372,08/02/21 23:30:51,Temperatura,23.016090469454266
373,08/02/21 23:30:52,Temperatura,23.38024645584261
374,08/02/21 23:30:53,Temperatura,30.55927824233431
375,08/02/21 23:30:54,Temperatura,28.255387644159498
376,08/02/21 23:30:55,Temperatura,36.20741302585623
377,08/02/21 23:30:56,Temperatura,15.486212527755326
378,08/02/21 23:30:57,Temperatura,34.069916884542124
379,08/02/21 23:30:58,Temperatura,30.458881879126444
380,08/02/21 23:31:00,Temperatura,23.309450533339458
381,08/02/21 23:31:01,Temperatura,24.6329284129526
382,08/02/21 23:31:02,Temperatura,33.47884698625685
383,08/02/21 23:31:03,Temperatura,27.542146496232682
384,08/02/21 23:31:04,Temperatura,38.273699454647016
385,08/02/21 23:31:05,Temperatura,44.82789139805823
386,08/02/21 23:31:06,Temperatura,36.537341003281156
387,08/02/21 23:31:07,Temperatura,37.88234438764272
388,08/02/21 23:31:08,Temperatura,30.962794728669703
389,08/02/21 23:31:09,Temperatura,31.561991788929245
390,08/02/21 23:31:10,Temperatura,30.94616327812167
391,08/02/21 23:31:11,Temperatura,31.48750434978173
392,08/02/21 23:31:13,Temperatura,32.19302436231247
393,08/02/21 23:31:14,Temperatura,34.94223603067422
394,08/02/21 23:31:15,Temperatura,31.797459441007785
395,08/02/21 23:31:16,Temperatura,29.031841698791283
396,08/02/21 23:31:17,Temperatura,32.71744637806829
397,08/02/21 23:31:18,Temperatura,33.23502725900815
398,08/02/21 23:31:19,Temperatura,33.83245016691022
399,08/02/21 23:31:20,Temperatura,28.15983162379576
400,08/02/21 23:31:21,Temperatura,36.196132388053066
401,08/02/21 23:31:22,Temperatura,35.33233859059073
402,08/02/21 23:31:23,Temperatura,28.861125111480312
403,08/02/21 23:31:24,Temperatura,25.410047709848012
404,08/02/21 23:31:25,Temperatura,21.13457694583756
405,08/02/21 23:31:26,Temperatura,24.067433739754996
406,08/02/21 23:31:27,Temperatura,35.33975066346262
407,08/02/21 23:31:28,Temperatura,35.47370944053378
408,08/02/21 23:31:29,Temperatura,31.60630265233862
409,08/02/21 23:31:30,Temperatura,29.450268701263553
410,08/02/21 23:31:31,Temperatura,35.56664314101582
411,08/02/21 23:31:32,Temperatura,31.610194928900114
412,08/02/21 23:31:33,Temperatura,27.61467988403193
413,08/02/21 23:31:34,Temperatura,29.842140182288123
414,08/02/21 23:31:35,Temperatura,34.80720796129496
415,08/02/21 23:31:37,Temperatura,27.12303690146535
416,08/02/21 23:31:38,Temperatura,28.126773558204825
417,08/02/21 23:31:39,Temperatura,31.23732493916406
418,08/02/21 23:31:40,Temperatura,35.119805874895846
419,08/02/21 23:31:41,Temperatura,34.82516432685482
420,08/02/21 23:31:42,Temperatura,27.916632895603385
421,08/02/21 23:31:43,Temperatura,28.067872731401312
422,08/02/21 23:31:44,Temperatura,26.209389628280306
423,08/02/21 23:31:45,Temperatura,29.857521544974855
424,08/02/21 23:31:46,Temperatura,31.47513697357708
425,08/02/21 23:31:47,Temperatura,30.081556602694835
426,08/02/21 23:31:48,Temperatura,41.2459062654581
427,08/02/21 23:31:49,Temperatura,30.273433461474824
428,08/02/21 23:31:50,Temperatura,34.55393114939223
429,08/02/21 23:31:51,Temperatura,36.84396347322432
430,08/02/21 23:31:52,Temperatura,34.20122172385909
431,08/02/21 23:31:53,Temperatura,40.29049362080217
432,08/02/21 23:31:54,Temperatura,35.0594164346457
433,08/02/21 23:31:55,Temperatura,30.16604914180591
434,08/02/21 23:31:56,Temperatura,18.40931255094084
435,08/02/21 23:31:57,Temperatura,38.87866727084026
436,08/02/21 23:31:58,Temperatura,37.934611143384664
437,08/02/21 23:31:59,Temperatura,32.10644115716261
438,08/02/21 23:32:00,Temperatura,29.695211899889685
439,08/02/21 23:32:01,Temperatura,41.15574266841132
440,08/02/21 23:32:02,Temperatura,26.434175080628346
441,08/02/21 23:32:04,Temperatura,33.99618660400148
442,08/02/21 23:32:05,Temperatura,37.479121832053785
443,08/02/21 23:32:06,Temperatura,27.6848711562673
444,08/02/21 23:32:07,Temperatura,33.79820018682317
445,08/02/21 23:32:08,Temperatura,24.19524552994759
446,08/02/21 23:32:09,Temperatura,31.399231753986296
447,08/02/21 23:32:10,Temperatura,35.35975256044562
448,08/02/21 23:32:11,Temperatura,29.125591885985852
449,08/02/21 23:32:12,Temperatura,41.18161105283424
450,08/02/21 23:32:13,Temperatura,29.03513075476158
451,08/02/21 23:32:14,Temperatura,24.284992968745442
452,08/02/21 23:32:15,Temperatura,30.98758859965528
453,08/02/21 23:32:16,Temperatura,25.39252870332609
454,08/02/21 23:32:17,Temperatura,33.89920795633896
455,08/02/21 23:32:18,Temperatura,31.80245110429732
456,08/02/21 23:32:19,Temperatura,28.85992936551661
457,08/02/21 23:32:20,Temperatura,33.847691417931905
458,08/02/21 23:32:21,Temperatura,23.531675471239254
459,08/02/21 23:32:23,Temperatura,22.879075338952585
460,08/02/21 23:32:24,Temperatura,31.044593578891398
461,08/02/21 23:32:25,Temperatura,30.429834385961357
462,08/02/21 23:32:26,Temperatura,32.10262283760169
463,08/02/21 23:32:27,Temperatura,35.26291163683851
464,08/02/21 23:32:28,Temperatura,27.439711972817143
465,08/02/21 23:32:29,Temperatura,25.258089129250205
466,08/02/21 23:32:30,Temperatura,37.23639376173148
467,08/02/21 23:32:31,Temperatura,29.17159746166749
468,08/02/21 23:32:32,Temperatura,33.014800570319466
469,08/02/21 23:32:33,Temperatura,32.02082453092278
470,08/02/21 23:32:34,Temperatura,38.70311197484845
471,08/02/21 23:32:35,Temperatura,29.9132168237971
472,08/02/21 23:32:37,Temperatura,26.55301449068069
473,08/02/21 23:32:38,Temperatura,31.41719004805633
474,08/02/21 23:32:39,Temperatura,27.89059666705609
475,08/02/21 23:32:40,Temperatura,31.15746178169989
476,08/02/21 23:32:41,Temperatura,24.175010612914978
477,08/02/21 23:32:42,Temperatura,27.027994046211877
478,08/02/21 23:32:43,Temperatura,33.09123073393595
479,08/02/21 23:32:44,Temperatura,27.81117682734814
480,08/02/21 23:32:45,Temperatura,34.64316717943665
481,08/02/21 23:32:46,Temperatura,29.70195681026692
482,08/02/21 23:32:47,Temperatura,31.15721959095389
483,08/02/21 23:32:48,Temperatura,34.517875036040415
484,08/02/21 23:32:49,Temperatura,34.610599804192205
485,08/02/21 23:32:51,Temperatura,33.36643019003325
486,08/02/21 23:32:52,Temperatura,26.248732426552998
487,08/02/21 23:32:53,Temperatura,27.210811128784588
488,08/02/21 23:32:54,Temperatura,31.995106247555206
489,08/02/21 23:32:55,Temperatura,24.656098329405218
490,08/02/21 23:32:57,Temperatura,29.141936171507613
491,08/02/21 23:32:58,Temperatura,21.080328273673736
492,08/02/21 23:32:59,Temperatura,33.37238779603779
493,08/02/21 23:33:00,Temperatura,30.753884266727134
494,08/02/21 23:33:01,Temperatura,29.514100593662413
495,08/02/21 23:33:02,Temperatura,37.531604301645835
496,08/02/21 23:33:03,Temperatura,38.17135757812518
497,08/02/21 23:33:04,Temperatura,28.034932101208522
498,08/02/21 23:33:05,Temperatura,26.666590058353833
499,08/02/21 23:33:06,Temperatura,35.0913281307214
500,08/02/21 23:33:07,Temperatura,31.827474236216055
501,08/02/21 23:33:08,Temperatura,29.316320479804872
502,08/02/21 23:33:09,Temperatura,35.906046606625786
503,08/02/21 23:33:10,Temperatura,24.754061816436405
504,08/02/21 23:33:12,Temperatura,43.800963230294975
505,08/02/21 23:33:13,Temperatura,26.431315522188473
506,08/02/21 23:33:14,Temperatura,27.37538117160753
507,08/02/21 23:33:15,Temperatura,27.02087942520346
508,08/02/21 23:33:16,Temperatura,34.760134063282784
509,08/02/21 23:33:17,Temperatura,25.10910940227911
510,08/02/21 23:33:18,Temperatura,28.76009171210454
511,08/02/21 23:33:19,Temperatura,31.22299220778022
512,08/02/21 23:33:20,Temperatura,33.8445615453197
513,08/02/21 23:33:21,Temperatura,31.13684817938433
514,08/02/21 23:33:22,Temperatura,25.244508122621788
515,08/02/21 23:33:23,Temperatura,26.9633043043896
516,08/02/21 23:33:24,Temperatura,36.64433377057599
517,08/02/21 23:33:25,Temperatura,22.561334590883156
518,08/02/21 23:33:26,Temperatura,31.430162204428736
519,08/02/21 23:33:27,Temperatura,28.432224153216403
520,08/02/21 23:33:28,Temperatura,30.990004211101848
521,08/02/21 23:33:29,Temperatura,28.347422912051794
522,08/02/21 23:33:30,Temperatura,35.37819369405056
523,08/02/21 23:33:31,Temperatura,37.83589733760867
524,08/02/21 23:33:32,Temperatura,30.50204480298414
525,08/02/21 23:33:35,Temperatura,32.60794541438825
526,08/02/21 23:33:36,Temperatura,32.045317440408446
527,08/02/21 23:33:37,Temperatura,32.823247705299366
528,08/02/21 23:33:38,Temperatura,28.967352772574877
529,08/02/21 23:33:40,Temperatura,24.180050629519144
530,08/02/21 23:33:41,Temperatura,34.913632387385796
531,08/02/21 23:33:42,Temperatura,21.85911575553196
532,08/02/21 23:33:43,Temperatura,34.67447418029057
533,08/02/21 23:33:44,Temperatura,33.481181151052326
534,08/02/21 23:33:45,Temperatura,27.069730258191036
535,08/02/21 23:33:46,Temperatura,31.405468139313577
536,08/02/21 23:33:47,Temperatura,33.85829364155835
537,08/02/21 23:33:48,Temperatura,33.254638344588265
538,08/02/21 23:33:49,Temperatura,35.01398201829002
539,08/02/21 23:33:50,Temperatura,23.083750253124887
540,08/02/21 23:33:51,Temperatura,34.5203810213884
541,08/02/21 23:33:52,Temperatura,26.694730236143375
542,08/02/21 23:33:53,Temperatura,30.295987670974558
543,08/02/21 23:33:54,Temperatura,24.415325472061042
544,08/02/21 23:33:55,Temperatura,25.580659800691055
545,08/02/21 23:33:56,Temperatura,33.98758007732814
546,08/02/21 23:33:57,Temperatura,30.907742959603095
547,08/02/21 23:33:58,Temperatura,30.118812986033923
548,08/02/21 23:33:59,Temperatura,32.56332552512371
549,08/02/21 23:34:00,Temperatura,38.5057290408092
550,08/02/21 23:34:01,Temperatura,33.555576157078455
551,08/02/21 23:34:02,Temperatura,33.20509358736261
552,08/02/21 23:34:03,Temperatura,32.27253125188143
553,08/02/21 23:34:04,Temperatura,35.64780532745029
554,08/02/21 23:34:06,Temperatura,29.132564657226673
555,08/02/21 23:34:07,Temperatura,29.852666501135644
556,08/02/21 23:34:08,Temperatura,28.90352667605883
557,08/02/21 23:34:09,Temperatura,36.391483241760646
558,08/02/21 23:34:11,Temperatura,34.215683688208024
559,08/02/21 23:34:12,Temperatura,31.674061049169975
560,08/02/21 23:34:13,Temperatura,21.70310225419697
561,08/02/21 23:34:14,Temperatura,27.23014735769124
562,08/02/21 23:34:15,Temperatura,30.982987363534185
563,08/02/21 23:34:16,Temperatura,31.42901110267564
564,08/02/21 23:34:17,Temperatura,24.132652087133263
565,08/02/21 23:34:18,Temperatura,25.930691081776278
566,08/02/21 23:34:19,Temperatura,37.29603567348844
567,08/02/21 23:34:20,Temperatura,32.79669710676295
568,08/02/21 23:34:21,Temperatura,36.10195642138723
569,08/02/21 23:34:22,Temperatura,28.940751258536203
570,08/02/21 23:34:23,Temperatura,24.60170411430348
571,08/02/21 23:34:24,Temperatura,36.90911113616787
572,08/02/21 23:34:25,Temperatura,24.018188348326724
573,08/02/21 23:34:26,Temperatura,26.939393922699004
574,08/02/21 23:34:27,Temperatura,29.68499252186736
575,08/02/21 23:34:28,Temperatura,16.778235437292537
1,08/02/21 23:34:29,Maximo,49.66405660586037
1,08/02/21 23:34:29,Minimo,10.95473900560496
1,08/02/21 23:34:29,Promedio,30.199228338611125
1,08/02/21 23:34:29,Varianza,24.902421553846033
1,08/02/21 23:34:29,Mediana,30.279408654916296
1,08/02/21 23:34:29,Desviacion,4.988392219561425
576,08/02/21 23:34:29,Temperatura,34.60765691453309
577,08/02/21 23:34:30,Temperatura,26.070351827916767
578,08/02/21 23:34:31,Temperatura,33.02587814576655
579,08/02/21 23:34:32,Temperatura,24.805109198478753
580,08/02/21 23:34:33,Temperatura,30.618827366912196
581,08/02/21 23:34:34,Temperatura,34.440950272605676
582,08/02/21 23:34:35,Temperatura,30.08515771354957
583,08/02/21 23:34:36,Temperatura,24.45212395070018
584,08/02/21 23:34:38,Temperatura,29.708896317778645
585,08/02/21 23:34:39,Temperatura,28.82432649512441
586,08/02/21 23:34:40,Temperatura,24.01009861426732
587,08/02/21 23:34:41,Temperatura,28.272006588761776
588,08/02/21 23:34:42,Temperatura,22.701028143556474
1,08/02/21 23:34:43,Maximo,49.66405660586037
589,08/02/21 23:34:43,Temperatura,30.153728351474335
1,08/02/21 23:34:43,Minimo,10.95473900560496
1,08/02/21 23:34:43,Promedio,30.183912373050866
1,08/02/21 23:34:43,Varianza,24.830125868185903
1,08/02/21 23:34:43,Mediana,30.249211586426437
1,08/02/21 23:34:43,Desviacion,4.98116336308382
590,08/02/21 23:34:44,Temperatura,21.755879618755223
591,08/02/21 23:34:45,Temperatura,23.190096820326023
592,08/02/21 23:34:46,Temperatura,23.12272163272599
593,08/02/21 23:34:47,Temperatura,32.49035993228424
594,08/02/21 23:34:48,Temperatura,31.839904984750905
595,08/02/21 23:34:49,Temperatura,34.051695287698536
596,08/02/21 23:34:50,Temperatura,27.032624798762992
